category,fiscal_month,amount
excess_of_receipts_over_disbursements,1,-92.7
opening_balance,1,1628.5
tran,1,0.0
closing_balance,1,1535.8
excess_of_receipts_over_disbursements,2,48.8
opening_balance,2,1535.8
tran,2,0.0
closing_balance,2,1584.6
excess_of_receipts_over_disbursements,3,-151.5
opening_balance,3,1584.6
tran,3,0.0
closing_balance,3,1433.0
excess_of_receipts_over_disbursements,4,58.5
opening_balance,4,1433.0
tran,4,0.0
closing_balance,4,1491.5
excess_of_receipts_over_disbursements,5,-19.1
opening_balance,5,1491.5
tran,5,0.0
closing_balance,5,1472.4
excess_of_receipts_over_disbursements,6,-404.7
opening_balance,6,1472.4
tran,6,0.0
closing_balance,6,1067.6
excess_of_receipts_over_disbursements,7,27.5
opening_balance,7,1067.6
tran,7,0.0
closing_balance,7,1095.2
excess_of_receipts_over_disbursements,8,-15.8
opening_balance,8,1095.2
tran,8,0.0
closing_balance,8,1079.4
excess_of_receipts_over_disbursements,9,172.8
opening_balance,9,1079.4
tran,9,0.0
closing_balance,9,1252.2
excess_of_receipts_over_disbursements,10,476.0
opening_balance,10,1252.2
tran,10,0.0
closing_balance,10,1728.2
excess_of_receipts_over_disbursements,11,-134.6
opening_balance,11,1728.2
tran,11,0.0
closing_balance,11,1593.6
excess_of_receipts_over_disbursements,12,-111.8
opening_balance,12,1593.6
tran,12,0.0
closing_balance,12,1481.8
