category,fiscal_month,amount
excess_of_receipts_over_disbursements,1,-76.6
opening_balance,1,966.4
tran,1,0.0
closing_balance,1,889.8
excess_of_receipts_over_disbursements,2,-18.9
opening_balance,2,889.8
tran,2,0.0
closing_balance,2,870.8
excess_of_receipts_over_disbursements,3,24.9
opening_balance,3,870.8
tran,3,0.0
closing_balance,3,895.8
excess_of_receipts_over_disbursements,4,-95.9
opening_balance,4,895.8
tran,4,0.0
closing_balance,4,799.9
excess_of_receipts_over_disbursements,5,-107.3
opening_balance,5,799.9
tran,5,0.0
closing_balance,5,692.6
excess_of_receipts_over_disbursements,6,81.4
opening_balance,6,692.6
tran,6,0.0
closing_balance,6,774.0
excess_of_receipts_over_disbursements,7,24.5
opening_balance,7,774.0
tran,7,0.0
closing_balance,7,798.5
excess_of_receipts_over_disbursements,8,326.5
opening_balance,8,798.5
tran,8,0.0
closing_balance,8,1124.9
excess_of_receipts_over_disbursements,9,-474.9
opening_balance,9,1124.9
tran,9,0.0
closing_balance,9,650.0
excess_of_receipts_over_disbursements,10,355.6
opening_balance,10,650.0
tran,10,0.0
closing_balance,10,1005.6
excess_of_receipts_over_disbursements,11,-65.8
opening_balance,11,1005.6
tran,11,0.0
closing_balance,11,939.8
excess_of_receipts_over_disbursements,12,-32.3
opening_balance,12,939.8
tran,12,0.0
closing_balance,12,907.6
