category,fiscal_month,amount
excess_of_receipts_over_disbursements,1,-29.2
opening_balance,1,-30.6
tran,1,285.0
closing_balance,1,225.2
excess_of_receipts_over_disbursements,2,90.0
opening_balance,2,225.2
tran,2,0.0
closing_balance,2,315.2
excess_of_receipts_over_disbursements,3,-3.2
opening_balance,3,315.2
tran,3,0.0
closing_balance,3,312.0
excess_of_receipts_over_disbursements,4,14.6
opening_balance,4,312.0
tran,4,0.0
closing_balance,4,326.6
excess_of_receipts_over_disbursements,5,-42.8
opening_balance,5,326.6
tran,5,0.0
closing_balance,5,283.9
excess_of_receipts_over_disbursements,6,-91.7
opening_balance,6,283.9
tran,6,0.0
closing_balance,6,192.2
excess_of_receipts_over_disbursements,7,-1.6
opening_balance,7,192.2
tran,7,0.0
closing_balance,7,190.6
excess_of_receipts_over_disbursements,8,218.3
opening_balance,8,190.6
tran,8,0.0
closing_balance,8,408.9
excess_of_receipts_over_disbursements,9,-135.0
opening_balance,9,408.9
tran,9,0.0
closing_balance,9,273.8
excess_of_receipts_over_disbursements,10,2.7
opening_balance,10,273.8
tran,10,0.0
closing_balance,10,276.5
excess_of_receipts_over_disbursements,11,48.4
opening_balance,11,276.5
tran,11,-285.0
closing_balance,11,39.9
excess_of_receipts_over_disbursements,12,69.0
opening_balance,12,39.9
tran,12,0.0
closing_balance,12,108.9
