category,fiscal_month,amount
excess_of_receipts_over_disbursements,1,-64.6
opening_balance,1,505.8
tran,1,0.0
closing_balance,1,441.3
excess_of_receipts_over_disbursements,2,-351.5
opening_balance,2,441.3
tran,2,200.0
closing_balance,2,289.8
excess_of_receipts_over_disbursements,3,-85.5
opening_balance,3,289.8
tran,3,0.0
closing_balance,3,204.3
excess_of_receipts_over_disbursements,4,40.7
opening_balance,4,204.3
tran,4,0.0
closing_balance,4,244.9
excess_of_receipts_over_disbursements,5,-28.3
opening_balance,5,244.9
tran,5,0.0
closing_balance,5,216.6
excess_of_receipts_over_disbursements,6,-35.3
opening_balance,6,216.6
tran,6,0.0
closing_balance,6,181.3
excess_of_receipts_over_disbursements,7,-44.9
opening_balance,7,181.3
tran,7,0.0
closing_balance,7,136.5
excess_of_receipts_over_disbursements,8,212.2
opening_balance,8,136.5
tran,8,0.0
closing_balance,8,348.6
excess_of_receipts_over_disbursements,9,81.6
opening_balance,9,348.6
tran,9,0.0
closing_balance,9,430.2
excess_of_receipts_over_disbursements,10,115.5
opening_balance,10,430.2
tran,10,0.0
closing_balance,10,545.7
excess_of_receipts_over_disbursements,11,104.8
opening_balance,11,545.7
tran,11,-200.0
closing_balance,11,450.5
excess_of_receipts_over_disbursements,12,-66.5
opening_balance,12,450.5
tran,12,0.0
closing_balance,12,384.0
