category,fiscal_month,amount
excess_of_receipts_over_disbursements,1,-67.6
opening_balance,1,7.8
tran,1,0.0
closing_balance,1,-59.8
excess_of_receipts_over_disbursements,2,81.9
opening_balance,2,-59.8
tran,2,0.0
closing_balance,2,22.1
excess_of_receipts_over_disbursements,3,-71.4
opening_balance,3,22.1
tran,3,270.0
closing_balance,3,220.7
excess_of_receipts_over_disbursements,4,-46.7
opening_balance,4,220.7
tran,4,0.0
closing_balance,4,174.0
excess_of_receipts_over_disbursements,5,-67.2
opening_balance,5,174.0
tran,5,5.0
closing_balance,5,111.8
excess_of_receipts_over_disbursements,6,-123.6
opening_balance,6,111.8
tran,6,0.0
closing_balance,6,-11.8
excess_of_receipts_over_disbursements,7,14.7
opening_balance,7,-11.8
tran,7,0.0
closing_balance,7,2.9
excess_of_receipts_over_disbursements,8,182.8
opening_balance,8,2.9
tran,8,0.0
closing_balance,8,185.7
excess_of_receipts_over_disbursements,9,-176.0
opening_balance,9,185.7
tran,9,0.0
closing_balance,9,9.6
excess_of_receipts_over_disbursements,10,87.9
opening_balance,10,9.6
tran,10,0.0
closing_balance,10,97.6
excess_of_receipts_over_disbursements,11,143.3
opening_balance,11,97.6
tran,11,-275.0
closing_balance,11,-34.2
excess_of_receipts_over_disbursements,12,3.6
opening_balance,12,-34.2
tran,12,0.0
closing_balance,12,-30.6
