category,fiscal_month,amount
excess_of_receipts_over_disbursements,1,-38.5
opening_balance,1,448.9
tran,1,0.0
closing_balance,1,410.4
excess_of_receipts_over_disbursements,2,-58.5
opening_balance,2,410.4
tran,2,0.0
closing_balance,2,351.9
excess_of_receipts_over_disbursements,3,-17.7
opening_balance,3,351.9
tran,3,0.0
closing_balance,3,334.2
excess_of_receipts_over_disbursements,4,-73.9
opening_balance,4,334.2
tran,4,0.0
closing_balance,4,260.2
excess_of_receipts_over_disbursements,5,11.8
opening_balance,5,260.2
tran,5,130.0
closing_balance,5,402.0
excess_of_receipts_over_disbursements,6,-81.0
opening_balance,6,402.0
tran,6,0.0
closing_balance,6,321.0
excess_of_receipts_over_disbursements,7,43.2
opening_balance,7,321.0
tran,7,0.0
closing_balance,7,364.2
excess_of_receipts_over_disbursements,8,288.6
opening_balance,8,364.2
tran,8,0.0
closing_balance,8,652.7
excess_of_receipts_over_disbursements,9,-315.6
opening_balance,9,652.7
tran,9,0.0
closing_balance,9,337.1
excess_of_receipts_over_disbursements,10,210.5
opening_balance,10,337.1
tran,10,0.0
closing_balance,10,547.7
excess_of_receipts_over_disbursements,11,-1.3
opening_balance,11,547.7
tran,11,-130.0
closing_balance,11,416.4
excess_of_receipts_over_disbursements,12,-49.0
opening_balance,12,416.4
tran,12,0.0
closing_balance,12,367.4
