category,fiscal_month,amount
total_wage_earnings_net_profits,12,97.5
realty_transfer_tax,12,18.6
sales_tax,12,13.4
business_income_and_receipts_tax,12,8.6
other_taxes,12,7.4
locally_generated_nontax,12,24.4
total_other_governments,12,10.5
total_pica_other_governments,12,22.6
interfund_transfers,12,4.5
total_current_revenue,12,212.6
collection_of_prior_year_revenue,12,0.0
other_fund_balance_adjustments,12,0.0
total_cash_receipts,12,212.6
real_estate_tax,13,547.4
total_wage_earnings_net_profits,13,1329.1
realty_transfer_tax,13,184.3
sales_tax,13,171.0
business_income_and_receipts_tax,13,453.2
other_taxes,13,100.7
locally_generated_nontax,13,969.7
total_other_governments,13,281.7
total_pica_other_governments,13,332.6
interfund_transfers,13,18.5
total_current_revenue,13,4388.2
collection_of_prior_year_revenue,13,30.8
other_fund_balance_adjustments,13,0.0
total_cash_receipts,13,4419.0
