category,fiscal_month,amount
collection_of_prior_year_revenue,8,0.0
other_fund_balance_adjustments,8,0.0
total_cash_receipts,8,343.7
real_estate_tax,9,345.6
total_wage_earnings_net_profits,9,163.7
realty_transfer_tax,9,72.9
sales_tax,9,15.3
business_income_and_receipts_tax,9,47.4
beverage_tax,9,5.2
other_taxes,9,8.6
locally_generated_nontax,9,29.5
total_other_governments,9,33.9
total_pica_other_governments,9,94.6
interfund_transfers,9,250.0
total_current_revenue,9,1066.7
collection_of_prior_year_revenue,9,0.0
other_fund_balance_adjustments,9,0.0
total_cash_receipts,9,1066.7
real_estate_tax,10,178.4
total_wage_earnings_net_profits,10,149.3
realty_transfer_tax,10,71.4
sales_tax,10,26.9
business_income_and_receipts_tax,10,377.2
beverage_tax,10,5.8
other_taxes,10,11.0
locally_generated_nontax,10,31.8
total_other_governments,10,6.1
total_pica_other_governments,10,59.6
interfund_transfers,10,0.0
total_current_revenue,10,917.5
collection_of_prior_year_revenue,10,0.0
other_fund_balance_adjustments,10,0.0
total_cash_receipts,10,917.5
real_estate_tax,11,9.9
total_wage_earnings_net_profits,11,159.8
realty_transfer_tax,11,54.4
sales_tax,11,34.1
business_income_and_receipts_tax,11,67.8
beverage_tax,11,5.9
other_taxes,11,11.6
locally_generated_nontax,11,38.3
total_other_governments,11,12.2
total_pica_other_governments,11,60.7
interfund_transfers,11,0.0
total_current_revenue,11,454.9
collection_of_prior_year_revenue,11,0.0
other_fund_balance_adjustments,11,0.0
total_cash_receipts,11,454.9
real_estate_tax,12,4.1
total_wage_earnings_net_profits,12,129.7
realty_transfer_tax,12,37.0
sales_tax,12,32.9
business_income_and_receipts_tax,12,18.6
beverage_tax,12,6.8
other_taxes,12,8.1
locally_generated_nontax,12,35.8
total_other_governments,12,21.6
total_pica_other_governments,12,31.0
interfund_transfers,12,22.3
total_current_revenue,12,347.8
collection_of_prior_year_revenue,12,0.0
other_fund_balance_adjustments,12,0.0
total_cash_receipts,12,347.8
real_estate_tax,13,715.3
total_wage_earnings_net_profits,13,1654.2
realty_transfer_tax,13,530.8
sales_tax,13,272.8
business_income_and_receipts_tax,13,705.7
beverage_tax,13,76.6
other_taxes,13,113.4
locally_generated_nontax,13,395.7
total_other_governments,13,302.4
total_pica_other_governments,13,537.6
interfund_transfers,13,272.3
total_current_revenue,13,5576.7
collection_of_prior_year_revenue,13,52.2
other_fund_balance_adjustments,13,0.0
total_cash_receipts,13,5628.9
