category,fiscal_month,amount
total_current_revenue,7,332.1
collection_of_prior_year_revenue,7,0.0
other_fund_balance_adjustments,7,0.0
total_cash_receipts,7,332.1
real_estate_tax,8,333.1
total_wage_earnings_net_profits,8,113.2
realty_transfer_tax,8,13.6
sales_tax,8,15.2
business_income_and_receipts_tax,8,8.2
beverage_tax,8,2.3
other_taxes,8,10.5
locally_generated_nontax,8,24.2
total_other_governments,8,25.0
total_pica_other_governments,8,38.4
interfund_transfers,8,0.0
total_current_revenue,8,583.8
collection_of_prior_year_revenue,8,0.0
other_fund_balance_adjustments,8,0.0
total_cash_receipts,8,583.8
real_estate_tax,9,112.2
total_wage_earnings_net_profits,9,121.4
realty_transfer_tax,9,18.7
sales_tax,9,10.7
business_income_and_receipts_tax,9,47.7
beverage_tax,9,5.4
other_taxes,9,7.3
locally_generated_nontax,9,24.4
total_other_governments,9,11.5
total_pica_other_governments,9,32.8
interfund_transfers,9,0.0
total_current_revenue,9,392.1
collection_of_prior_year_revenue,9,0.0
other_fund_balance_adjustments,9,0.0
total_cash_receipts,9,392.1
real_estate_tax,10,25.5
total_wage_earnings_net_profits,10,143.4
realty_transfer_tax,10,19.3
sales_tax,10,11.9
business_income_and_receipts_tax,10,228.8
beverage_tax,10,7.7
other_taxes,10,13.5
locally_generated_nontax,10,19.4
total_other_governments,10,13.6
total_pica_other_governments,10,29.5
interfund_transfers,10,0.0
total_current_revenue,10,512.6
collection_of_prior_year_revenue,10,0.0
other_fund_balance_adjustments,10,0.0
total_cash_receipts,10,512.6
real_estate_tax,11,10.6
total_wage_earnings_net_profits,11,116.0
realty_transfer_tax,11,18.9
sales_tax,11,13.8
business_income_and_receipts_tax,11,105.7
beverage_tax,11,7.7
other_taxes,11,10.0
locally_generated_nontax,11,22.3
total_other_governments,11,17.8
total_pica_other_governments,11,37.9
interfund_transfers,11,0.0
total_current_revenue,11,360.8
collection_of_prior_year_revenue,11,0.0
other_fund_balance_adjustments,11,0.0
total_cash_receipts,11,360.8
real_estate_tax,12,8.1
total_wage_earnings_net_profits,12,108.3
realty_transfer_tax,12,21.0
sales_tax,12,18.4
business_income_and_receipts_tax,12,7.7
beverage_tax,12,7.7
other_taxes,12,8.9
locally_generated_nontax,12,22.6
total_other_governments,12,22.1
total_pica_other_governments,12,39.3
interfund_transfers,12,30.5
total_current_revenue,12,294.6
collection_of_prior_year_revenue,12,0.0
other_fund_balance_adjustments,12,0.0
total_cash_receipts,12,294.6
real_estate_tax,13,590.5
total_wage_earnings_net_profits,13,1448.3
realty_transfer_tax,13,232.9
sales_tax,13,182.7
business_income_and_receipts_tax,13,465.1
beverage_tax,13,30.8
other_taxes,13,121.2
locally_generated_nontax,13,289.9
total_other_governments,13,320.1
total_pica_other_governments,13,393.1
interfund_transfers,13,30.5
total_current_revenue,13,4105.1
collection_of_prior_year_revenue,13,30.0
other_fund_balance_adjustments,13,0.0
total_cash_receipts,13,4135.1
