category,fiscal_month,amount
real_estate_tax,1,8.7
total_wage_earnings_net_profits,1,142.8
realty_transfer_tax,1,38.0
sales_tax,1,25.9
business_income_and_receipts_tax,1,5.6
beverage_tax,1,7.1
other_taxes,1,10.9
locally_generated_nontax,1,27.0
total_other_governments,1,9.2
total_pica_other_governments,1,34.1
interfund_transfers,1,0.0
total_current_revenue,1,309.3
collection_of_prior_year_revenue,1,26.4
other_fund_balance_adjustments,1,0.0
total_cash_receipts,1,335.7
real_estate_tax,2,9.5
total_wage_earnings_net_profits,2,119.6
realty_transfer_tax,2,30.7
sales_tax,2,27.8
business_income_and_receipts_tax,2,2.3
beverage_tax,2,6.5
other_taxes,2,14.6
locally_generated_nontax,2,28.3
total_other_governments,2,63.5
total_pica_other_governments,2,41.6
interfund_transfers,2,0.0
total_current_revenue,2,344.3
collection_of_prior_year_revenue,2,23.3
other_fund_balance_adjustments,2,0.0
total_cash_receipts,2,367.6
real_estate_tax,3,6.5
total_wage_earnings_net_profits,3,122.3
realty_transfer_tax,3,20.0
sales_tax,3,14.7
business_income_and_receipts_tax,3,15.8
beverage_tax,3,6.6
other_taxes,3,9.4
locally_generated_nontax,3,27.5
total_other_governments,3,80.2
total_pica_other_governments,3,25.4
interfund_transfers,3,0.0
total_current_revenue,3,328.3
collection_of_prior_year_revenue,3,16.4
other_fund_balance_adjustments,3,0.0
total_cash_receipts,3,344.7
real_estate_tax,4,6.7
total_wage_earnings_net_profits,4,145.1
realty_transfer_tax,4,29.2
sales_tax,4,13.3
business_income_and_receipts_tax,4,16.7
beverage_tax,4,6.6
other_taxes,4,10.3
locally_generated_nontax,4,22.7
total_other_governments,4,53.9
total_pica_other_governments,4,36.8
interfund_transfers,4,0.0
total_current_revenue,4,341.2
collection_of_prior_year_revenue,4,10.6
other_fund_balance_adjustments,4,0.0
total_cash_receipts,4,351.9
real_estate_tax,5,7.8
total_wage_earnings_net_profits,5,125.9
realty_transfer_tax,5,25.7
sales_tax,5,15.3
business_income_and_receipts_tax,5,1.7
beverage_tax,5,6.0
other_taxes,5,10.0
locally_generated_nontax,5,22.1
total_other_governments,5,22.4
total_pica_other_governments,5,44.5
interfund_transfers,5,0.0
total_current_revenue,5,281.4
collection_of_prior_year_revenue,5,0.0
other_fund_balance_adjustments,5,0.0
total_cash_receipts,5,281.5
real_estate_tax,6,19.3
total_wage_earnings_net_profits,6,116.4
realty_transfer_tax,6,25.8
sales_tax,6,13.3
business_income_and_receipts_tax,6,8.4
beverage_tax,6,5.9
other_taxes,6,9.6
locally_generated_nontax,6,20.6
total_other_governments,6,3.5
total_pica_other_governments,6,16.1
interfund_transfers,6,0.0
total_current_revenue,6,239.0
collection_of_prior_year_revenue,6,0.0
other_fund_balance_adjustments,6,0.0
total_cash_receipts,6,239.0
real_estate_tax,7,56.3
total_wage_earnings_net_profits,7,163.4
realty_transfer_tax,7,28.9
sales_tax,7,12.4
business_income_and_receipts_tax,7,16.9
beverage_tax,7,6.6
other_taxes,7,9.6
locally_generated_nontax,7,22.8
total_other_governments,7,15.2
total_pica_other_governments,7,65.7
interfund_transfers,7,0.0
total_current_revenue,7,397.8
collection_of_prior_year_revenue,7,0.3
other_fund_balance_adjustments,7,0.0
total_cash_receipts,7,398.1
real_estate_tax,8,355.7
total_wage_earnings_net_profits,8,125.3
realty_transfer_tax,8,21.8
sales_tax,8,16.6
business_income_and_receipts_tax,8,5.1
beverage_tax,8,5.9
