category,fiscal_month,amount
real_estate_tax,1,11.6
total_wage_earnings_net_profits,1,125.5
realty_transfer_tax,1,51.5
sales_tax,1,35.9
business_income_and_receipts_tax,1,12.1
beverage_tax,1,6.3
other_taxes,1,12.0
locally_generated_nontax,1,33.8
total_other_governments,1,11.6
total_pica_other_governments,1,83.1
interfund_transfers,1,0.0
total_current_revenue,1,383.3
collection_of_prior_year_revenue,1,30.1
other_fund_balance_adjustments,1,0.0
total_cash_receipts,1,413.4
real_estate_tax,2,10.6
total_wage_earnings_net_profits,2,159.7
realty_transfer_tax,2,53.1
sales_tax,2,35.0
business_income_and_receipts_tax,2,9.8
beverage_tax,2,4.8
other_taxes,2,14.7
locally_generated_nontax,2,38.4
total_other_governments,2,61.7
total_pica_other_governments,2,8.5
interfund_transfers,2,0.0
total_current_revenue,2,396.4
collection_of_prior_year_revenue,2,0.0
other_fund_balance_adjustments,2,0.0
total_cash_receipts,2,396.4
real_estate_tax,3,5.2
total_wage_earnings_net_profits,3,107.8
realty_transfer_tax,3,48.7
sales_tax,3,14.9
business_income_and_receipts_tax,3,36.2
beverage_tax,3,6.2
other_taxes,3,11.1
locally_generated_nontax,3,34.9
total_other_governments,3,6.0
total_pica_other_governments,3,35.3
interfund_transfers,3,0.0
total_current_revenue,3,306.4
collection_of_prior_year_revenue,3,34.0
other_fund_balance_adjustments,3,0.0
total_cash_receipts,3,340.5
real_estate_tax,4,17.7
total_wage_earnings_net_profits,4,188.1
realty_transfer_tax,4,39.0
sales_tax,4,16.4
business_income_and_receipts_tax,4,31.8
beverage_tax,4,7.2
other_taxes,4,10.3
locally_generated_nontax,4,22.5
total_other_governments,4,100.5
total_pica_other_governments,4,60.8
interfund_transfers,4,0.0
total_current_revenue,4,494.4
collection_of_prior_year_revenue,4,83.8
other_fund_balance_adjustments,4,0.0
total_cash_receipts,4,578.2
real_estate_tax,5,5.4
total_wage_earnings_net_profits,5,131.9
realty_transfer_tax,5,31.6
sales_tax,5,17.5
business_income_and_receipts_tax,5,11.8
beverage_tax,5,5.8
other_taxes,5,11.7
locally_generated_nontax,5,39.1
total_other_governments,5,8.7
total_pica_other_governments,5,66.0
interfund_transfers,5,0.0
total_current_revenue,5,329.4
collection_of_prior_year_revenue,5,0.0
other_fund_balance_adjustments,5,0.0
total_cash_receipts,5,329.4
real_estate_tax,6,32.7
total_wage_earnings_net_profits,6,134.7
realty_transfer_tax,6,22.3
sales_tax,6,16.4
business_income_and_receipts_tax,6,46.6
beverage_tax,6,5.7
other_taxes,6,8.2
locally_generated_nontax,6,28.2
total_other_governments,6,11.6
total_pica_other_governments,6,50.0
interfund_transfers,6,0.0
total_current_revenue,6,356.3
collection_of_prior_year_revenue,6,0.0
other_fund_balance_adjustments,6,0.0
total_cash_receipts,6,356.3
real_estate_tax,7,52.2
total_wage_earnings_net_profits,7,184.9
realty_transfer_tax,7,22.8
sales_tax,7,16.1
business_income_and_receipts_tax,7,13.8
beverage_tax,7,7.8
other_taxes,7,12.8
locally_generated_nontax,7,26.9
total_other_governments,7,22.9
total_pica_other_governments,7,49.4
interfund_transfers,7,0.0
total_current_revenue,7,409.5
collection_of_prior_year_revenue,7,0.0
other_fund_balance_adjustments,7,0.0
total_cash_receipts,7,409.5
real_estate_tax,8,66.5
total_wage_earnings_net_profits,8,119.1
realty_transfer_tax,8,19.3
sales_tax,8,19.7
business_income_and_receipts_tax,8,15.6
beverage_tax,8,5.4
other_taxes,8,11.8
locally_generated_nontax,8,29.7
total_other_governments,8,6.0
total_pica_other_governments,8,34.6
interfund_transfers,8,0.0
total_current_revenue,8,327.8
collection_of_prior_year_revenue,8,0.0
other_fund_balance_adjustments,8,0.0
total_cash_receipts,8,327.8
real_estate_tax,9,487.5
total_wage_earnings_net_profits,9,160.2
realty_transfer_tax,9,21.2
sales_tax,9,16.1
business_income_and_receipts_tax,9,49.6
beverage_tax,9,5.4
other_taxes,9,12.2
locally_generated_nontax,9,51.8
total_other_governments,9,71.8
total_pica_other_governments,9,54.5
interfund_transfers,9,335.0
total_current_revenue,9,1265.2
collection_of_prior_year_revenue,9,0.0
other_fund_balance_adjustments,9,0.0
total_cash_receipts,9,1265.2
real_estate_tax,10,121.7
total_wage_earnings_net_profits,10,170.6
realty_transfer_tax,10,20.6
sales_tax,10,31.5
business_income_and_receipts_tax,10,364.7
beverage_tax,10,6.1
other_taxes,10,15.0
locally_generated_nontax,10,24.3
total_other_governments,10,15.7
total_pica_other_governments,10,57.4
interfund_transfers,10,0.0
total_current_revenue,10,827.7
collection_of_prior_year_revenue,10,0.0
other_fund_balance_adjustments,10,0.0
total_cash_receipts,10,827.7
real_estate_tax,11,8.5
total_wage_earnings_net_profits,11,136.5
realty_transfer_tax,11,32.7
sales_tax,11,31.1
business_income_and_receipts_tax,11,70.7
beverage_tax,11,4.3
other_taxes,11,9.6
locally_generated_nontax,11,23.2
total_other_governments,11,28.4
total_pica_other_governments,11,57.6
interfund_transfers,11,0.0
total_current_revenue,11,402.6
collection_of_prior_year_revenue,11,0.0
other_fund_balance_adjustments,11,0.0
total_cash_receipts,11,402.6
real_estate_tax,12,-5.7
total_wage_earnings_net_profits,12,124.4
realty_transfer_tax,12,35.9
sales_tax,12,29.6
business_income_and_receipts_tax,12,66.8
beverage_tax,12,4.2
other_taxes,12,9.2
locally_generated_nontax,12,23.3
total_other_governments,12,2.8
total_pica_other_governments,12,42.5
interfund_transfers,12,25.9
total_current_revenue,12,358.8
collection_of_prior_year_revenue,12,0.0
other_fund_balance_adjustments,12,0.0
total_cash_receipts,12,358.8
real_estate_tax,13,814.0
total_wage_earnings_net_profits,13,1743.4
realty_transfer_tax,13,398.8
sales_tax,13,280.1
business_income_and_receipts_tax,13,729.5
beverage_tax,13,69.1
other_taxes,13,138.6
locally_generated_nontax,13,376.2
total_other_governments,13,347.6
total_pica_other_governments,13,599.6
interfund_transfers,13,360.9
total_current_revenue,13,5857.8
collection_of_prior_year_revenue,13,147.9
other_fund_balance_adjustments,13,0.0
total_cash_receipts,13,6005.7
