category,fiscal_month,amount
total_current_revenue,7,295.8
collection_of_prior_year_revenue,7,0.3
other_fund_balance_adjustments,7,0.0
total_cash_receipts,7,296.1
real_estate_tax,8,334.7
total_wage_earnings_net_profits,8,115.0
realty_transfer_tax,8,15.7
sales_tax,8,15.1
business_income_and_receipts_tax,8,8.1
beverage_tax,8,7.7
other_taxes,8,10.6
locally_generated_nontax,8,23.5
total_other_governments,8,22.5
total_pica_other_governments,8,42.2
interfund_transfers,8,0.0
total_current_revenue,8,595.2
collection_of_prior_year_revenue,8,0.1
other_fund_balance_adjustments,8,0.0
total_cash_receipts,8,595.3
real_estate_tax,9,113.2
total_wage_earnings_net_profits,9,122.7
realty_transfer_tax,9,21.7
sales_tax,9,12.1
business_income_and_receipts_tax,9,46.9
beverage_tax,9,7.7
other_taxes,9,7.4
locally_generated_nontax,9,27.2
total_other_governments,9,9.5
total_pica_other_governments,9,36.0
interfund_transfers,9,0.0
total_current_revenue,9,404.4
collection_of_prior_year_revenue,9,0.0
other_fund_balance_adjustments,9,0.0
total_cash_receipts,9,404.4
real_estate_tax,10,26.5
total_wage_earnings_net_profits,10,145.8
realty_transfer_tax,10,22.4
sales_tax,10,10.0
business_income_and_receipts_tax,10,224.7
beverage_tax,10,7.7
other_taxes,10,13.7
locally_generated_nontax,10,21.5
total_other_governments,10,11.7
total_pica_other_governments,10,32.4
interfund_transfers,10,0.0
total_current_revenue,10,516.3
collection_of_prior_year_revenue,10,0.0
other_fund_balance_adjustments,10,0.0
total_cash_receipts,10,516.3
real_estate_tax,11,11.6
total_wage_earnings_net_profits,11,118.0
realty_transfer_tax,11,21.9
sales_tax,11,15.9
business_income_and_receipts_tax,11,103.8
beverage_tax,11,7.7
other_taxes,11,10.2
locally_generated_nontax,11,24.9
total_other_governments,11,12.3
total_pica_other_governments,11,41.6
interfund_transfers,11,0.0
total_current_revenue,11,367.9
collection_of_prior_year_revenue,11,0.0
other_fund_balance_adjustments,11,0.0
total_cash_receipts,11,367.9
real_estate_tax,12,9.1
total_wage_earnings_net_profits,12,110.0
realty_transfer_tax,12,24.3
sales_tax,12,14.2
business_income_and_receipts_tax,12,7.6
beverage_tax,12,7.7
other_taxes,12,9.0
locally_generated_nontax,12,24.2
total_other_governments,12,24.6
total_pica_other_governments,12,43.1
interfund_transfers,12,30.5
total_current_revenue,12,304.4
collection_of_prior_year_revenue,12,0.0
other_fund_balance_adjustments,12,0.0
total_cash_receipts,12,304.4
real_estate_tax,13,594.9
total_wage_earnings_net_profits,13,1451.1
realty_transfer_tax,13,249.6
sales_tax,13,181.7
business_income_and_receipts_tax,13,446.0
beverage_tax,13,38.5
other_taxes,13,119.5
locally_generated_nontax,13,286.2
total_other_governments,13,320.0
total_pica_other_governments,13,387.3
interfund_transfers,13,30.5
total_current_revenue,13,4105.4
collection_of_prior_year_revenue,13,30.5
other_fund_balance_adjustments,13,0.0
total_cash_receipts,13,4135.9
