category,fiscal_month,amount
other_fund_balance_adjustments,12,0.0
total_cash_receipts,12,233.9
real_estate_tax,13,583.6
total_wage_earnings_net_profits,13,1389.1
realty_transfer_tax,13,229.8
sales_tax,13,154.4
business_income_and_receipts_tax,13,457.1
other_taxes,13,111.3
locally_generated_nontax,13,284.4
total_other_governments,13,301.9
total_pica_other_governments,13,353.5
interfund_transfers,13,18.5
total_current_revenue,13,3883.6
collection_of_prior_year_revenue,13,0.0
other_fund_balance_adjustments,13,0.0
total_cash_receipts,13,3883.6
