name,kind,fiscal_year,total,month_name,month,fiscal_month,year,date
wage_city,total,2020,100438319.0,jun,6,12,2020,2020-06-01
wage_pica,current,2020,32216667.0,jun,6,12,2020,2020-06-01
wage_pica,prior,2020,-202007.0,jun,6,12,2020,2020-06-01
wage_pica,total,2020,32014659.0,jun,6,12,2020,2020-06-01
wage,total,2020,132452979.0,jun,6,12,2020,2020-06-01
earnings_city,current,2020,-1962493.0,jun,6,12,2020,2020-06-01
earnings_city,prior,2020,2631087.0,jun,6,12,2020,2020-06-01
earnings_city,total,2020,668594.0,jun,6,12,2020,2020-06-01
earnings_pica,current,2020,-1179990.0,jun,6,12,2020,2020-06-01
earnings_pica,prior,2020,1510049.0,jun,6,12,2020,2020-06-01
earnings_pica,total,2020,330059.0,jun,6,12,2020,2020-06-01
other_taxes,total,2020,159.0,jun,6,12,2020,2020-06-01
real_estate,total,2020,7926278.0,may,5,11,2020,2020-05-01
real_estate,prior,2020,1388310.0,may,5,11,2020,2020-05-01
real_estate,current,2020,6537968.0,may,5,11,2020,2020-05-01
earnings_city,total,2020,2115046.0,may,5,11,2020,2020-05-01
net_profits_pica,current,2020,2031753.0,may,5,11,2020,2020-05-01
net_profits_city,total,2020,2462715.0,may,5,11,2020,2020-05-01
net_profits_city,prior,2020,236812.0,may,5,11,2020,2020-05-01
net_profits_city,current,2020,2225902.0,may,5,11,2020,2020-05-01
earnings,total,2020,3264713.0,may,5,11,2020,2020-05-01
earnings_pica,total,2020,1149666.0,may,5,11,2020,2020-05-01
earnings_pica,prior,2020,82572.0,may,5,11,2020,2020-05-01
all_taxes,total,2020,178607547.0,may,5,11,2020,2020-05-01
earnings_city,prior,2020,151333.0,may,5,11,2020,2020-05-01
net_profits_pica,total,2020,2250602.0,may,5,11,2020,2020-05-01
earnings_city,current,2020,1963714.0,may,5,11,2020,2020-05-01
wage,total,2020,131542991.0,may,5,11,2020,2020-05-01
wage_pica,total,2020,31731980.0,may,5,11,2020,2020-05-01
wage_pica,prior,2020,237493.0,may,5,11,2020,2020-05-01
wage_pica,current,2020,31494487.0,may,5,11,2020,2020-05-01
wage_city,total,2020,99811011.0,may,5,11,2020,2020-05-01
wage_city,prior,2020,741491.0,may,5,11,2020,2020-05-01
wage_city,current,2020,99069520.0,may,5,11,2020,2020-05-01
net_profits_pica,prior,2020,218848.0,may,5,11,2020,2020-05-01
earnings_pica,current,2020,1067094.0,may,5,11,2020,2020-05-01
net_profits,total,2020,4713316.0,may,5,11,2020,2020-05-01
parking,total,2020,1943079.0,may,5,11,2020,2020-05-01
wage_earnings_net_profits,total,2020,139521020.0,may,5,11,2020,2020-05-01
soda,total,2020,4592305.0,may,5,11,2020,2020-05-01
soda,prior,2020,158830.0,may,5,11,2020,2020-05-01
soda,current,2020,4433475.0,may,5,11,2020,2020-05-01
outdoor_ads,total,2020,120248.0,may,5,11,2020,2020-05-01
other_taxes,total,2020,0.0,may,5,11,2020,2020-05-01
valet,total,2020,8778.0,may,5,11,2020,2020-05-01
real_estate_transfer,total,2020,14964177.0,may,5,11,2020,2020-05-01
tobacco,total,2020,3145.0,may,5,11,2020,2020-05-01
amusement,total,2020,48405.0,may,5,11,2020,2020-05-01
sales,total,2020,17728868.0,may,5,11,2020,2020-05-01
birt,total,2020,26883492.0,may,5,11,2020,2020-05-01
birt,prior,2020,5577027.0,may,5,11,2020,2020-05-01
birt,current,2020,21306465.0,may,5,11,2020,2020-05-01
wage_earnings_net_profits_city,total,2020,104388772.0,may,5,11,2020,2020-05-01
wage_earnings_net_profits_pica,total,2020,35132248.0,may,5,11,2020,2020-05-01
birt,current,2020,66466929.0,apr,4,10,2020,2020-04-01
sales,total,2020,13423786.0,apr,4,10,2020,2020-04-01
birt,total,2020,69419279.0,apr,4,10,2020,2020-04-01
birt,prior,2020,2952351.0,apr,4,10,2020,2020-04-01
wage_earnings_net_profits,total,2020,217493265.0,apr,4,10,2020,2020-04-01
wage_earnings_net_profits_city,total,2020,163124135.0,apr,4,10,2020,2020-04-01
wage_earnings_net_profits_pica,total,2020,54369130.0,apr,4,10,2020,2020-04-01
net_profits,total,2020,7120342.0,apr,4,10,2020,2020-04-01
amusement,total,2020,391195.0,apr,4,10,2020,2020-04-01
other_taxes,total,2020,19.0,apr,4,10,2020,2020-04-01
tobacco,total,2020,1904.0,apr,4,10,2020,2020-04-01
parking,total,2020,4449664.0,apr,4,10,2020,2020-04-01
valet,total,2020,32612.0,apr,4,10,2020,2020-04-01
real_estate_transfer,total,2020,14446766.0,apr,4,10,2020,2020-04-01
outdoor_ads,total,2020,224228.0,apr,4,10,2020,2020-04-01
soda,current,2020,6056751.0,apr,4,10,2020,2020-04-01
soda,prior,2020,234106.0,apr,4,10,2020,2020-04-01
soda,total,2020,6290857.0,apr,4,10,2020,2020-04-01
all_taxes,total,2020,287533230.0,apr,4,10,2020,2020-04-01
net_profits_pica,prior,2020,232989.0,apr,4,10,2020,2020-04-01
net_profits_pica,total,2020,3397827.0,apr,4,10,2020,2020-04-01
earnings_city,current,2020,1099233.0,apr,4,10,2020,2020-04-01
net_profits_pica,current,2020,3164838.0,apr,4,10,2020,2020-04-01
wage_pica,total,2020,50255445.0,apr,4,10,2020,2020-04-01
net_profits_city,total,2020,3722515.0,apr,4,10,2020,2020-04-01
real_estate,current,2020,14006264.0,apr,4,10,2020,2020-04-01
real_estate,prior,2020,1722520.0,apr,4,10,2020,2020-04-01
real_estate,total,2020,15728784.0,apr,4,10,2020,2020-04-01
wage_city,current,2020,157080635.0,apr,4,10,2020,2020-04-01
wage_city,prior,2020,1003633.0,apr,4,10,2020,2020-04-01
wage_pica,current,2020,49936387.0,apr,4,10,2020,2020-04-01
wage_pica,prior,2020,319058.0,apr,4,10,2020,2020-04-01
wage_city,total,2020,158084268.0,apr,4,10,2020,2020-04-01
wage,total,2020,208339713.0,apr,4,10,2020,2020-04-01
earnings_pica,total,2020,715858.0,apr,4,10,2020,2020-04-01
earnings_city,prior,2020,218119.0,apr,4,10,2020,2020-04-01
net_profits_city,current,2020,3467262.0,apr,4,10,2020,2020-04-01
earnings,total,2020,2033211.0,apr,4,10,2020,2020-04-01
net_profits_city,prior,2020,255252.0,apr,4,10,2020,2020-04-01
earnings_pica,prior,2020,118527.0,apr,4,10,2020,2020-04-01
earnings_pica,current,2020,597331.0,apr,4,10,2020,2020-04-01
earnings_city,total,2020,1317352.0,apr,4,10,2020,2020-04-01
amusement,total,2020,1601909.0,mar,3,9,2020,2020-03-01
net_profits,total,2020,5189526.0,mar,3,9,2020,2020-03-01
wage_earnings_net_profits,total,2020,195076628.0,mar,3,9,2020,2020-03-01
wage_earnings_net_profits_pica,total,2020,48454519.0,mar,3,9,2020,2020-03-01
wage_earnings_net_profits_city,total,2020,146622109.0,mar,3,9,2020,2020-03-01
birt,current,2020,40753534.0,mar,3,9,2020,2020-03-01
birt,prior,2020,4108874.0,mar,3,9,2020,2020-03-01
birt,total,2020,44862408.0,mar,3,9,2020,2020-03-01
sales,total,2020,17819253.0,mar,3,9,2020,2020-03-01
all_taxes,total,2020,382702925.0,mar,3,9,2020,2020-03-01
tobacco,total,2020,11326.0,mar,3,9,2020,2020-03-01
parking,total,2020,8038383.0,mar,3,9,2020,2020-03-01
valet,total,2020,87669.0,mar,3,9,2020,2020-03-01
real_estate_transfer,total,2020,47435059.0,mar,3,9,2020,2020-03-01
outdoor_ads,total,2020,220838.0,mar,3,9,2020,2020-03-01
soda,current,2020,5524621.0,mar,3,9,2020,2020-03-01
soda,prior,2020,84523.0,mar,3,9,2020,2020-03-01
soda,total,2020,5609144.0,mar,3,9,2020,2020-03-01
other_taxes,total,2020,4140.0,mar,3,9,2020,2020-03-01
net_profits_pica,total,2020,2476442.0,mar,3,9,2020,2020-03-01
net_profits_pica,prior,2020,425481.0,mar,3,9,2020,2020-03-01
net_profits_pica,current,2020,2050961.0,mar,3,9,2020,2020-03-01
wage,total,2020,188319886.0,mar,3,9,2020,2020-03-01
net_profits_city,total,2020,2713084.0,mar,3,9,2020,2020-03-01
real_estate,prior,2020,2312869.0,mar,3,9,2020,2020-03-01
real_estate,total,2020,110390687.0,mar,3,9,2020,2020-03-01
wage_city,current,2020,141479979.0,mar,3,9,2020,2020-03-01
wage_city,prior,2020,1413619.0,mar,3,9,2020,2020-03-01
wage_city,total,2020,142893598.0,mar,3,9,2020,2020-03-01
wage_pica,current,2020,44976894.0,mar,3,9,2020,2020-03-01
wage_pica,prior,2020,449394.0,mar,3,9,2020,2020-03-01
wage_pica,total,2020,45426288.0,mar,3,9,2020,2020-03-01
real_estate,current,2020,108077818.0,mar,3,9,2020,2020-03-01
earnings_city,current,2020,859728.0,mar,3,9,2020,2020-03-01
earnings_city,total,2020,1015427.0,mar,3,9,2020,2020-03-01
earnings_pica,current,2020,467181.0,mar,3,9,2020,2020-03-01
earnings_pica,prior,2020,84608.0,mar,3,9,2020,2020-03-01
earnings_pica,total,2020,551789.0,mar,3,9,2020,2020-03-01
earnings,total,2020,1567216.0,mar,3,9,2020,2020-03-01
net_profits_city,current,2020,2246946.0,mar,3,9,2020,2020-03-01
net_profits_city,prior,2020,466138.0,mar,3,9,2020,2020-03-01
earnings_city,prior,2020,155699.0,mar,3,9,2020,2020-03-01
birt,prior,2020,4960397.0,feb,2,8,2020,2020-02-01
sales,total,2020,13165548.0,feb,2,8,2020,2020-02-01
birt,total,2020,6755663.0,feb,2,8,2020,2020-02-01
net_profits,total,2020,1450289.0,feb,2,8,2020,2020-02-01
birt,current,2020,1795266.0,feb,2,8,2020,2020-02-01
wage_earnings_net_profits_pica,total,2020,45879913.0,feb,2,8,2020,2020-02-01
wage_earnings_net_profits,total,2020,169188803.0,feb,2,8,2020,2020-02-01
tobacco,total,2020,58787.0,feb,2,8,2020,2020-02-01
amusement,total,2020,1981826.0,feb,2,8,2020,2020-02-01
soda,current,2020,5104994.0,feb,2,8,2020,2020-02-01
parking,total,2020,7884914.0,feb,2,8,2020,2020-02-01
valet,total,2020,76784.0,feb,2,8,2020,2020-02-01
real_estate_transfer,total,2020,20532765.0,feb,2,8,2020,2020-02-01
outdoor_ads,total,2020,295437.0,feb,2,8,2020,2020-02-01
soda,prior,2020,263532.0,feb,2,8,2020,2020-02-01
soda,total,2020,5368526.0,feb,2,8,2020,2020-02-01
other_taxes,total,2020,0.0,feb,2,8,2020,2020-02-01
all_taxes,total,2020,602067917.0,feb,2,8,2020,2020-02-01
net_profits_pica,prior,2020,2571970.0,feb,2,8,2020,2020-02-01
net_profits_pica,total,2020,768344.0,feb,2,8,2020,2020-02-01
wage_earnings_net_profits_city,total,2020,123308889.0,feb,2,8,2020,2020-02-01
net_profits_pica,current,2020,-1803626.0,feb,2,8,2020,2020-02-01
earnings_city,current,2020,3214582.0,feb,2,8,2020,2020-02-01
net_profits_city,total,2020,681945.0,feb,2,8,2020,2020-02-01
real_estate,total,2020,422638777.0,feb,2,8,2020,2020-02-01
wage_city,current,2020,121903096.0,feb,2,8,2020,2020-02-01
wage_city,prior,2020,-70128.0,feb,2,8,2020,2020-02-01
wage_city,total,2020,121832968.0,feb,2,8,2020,2020-02-01
wage_pica,current,2020,44679335.0,feb,2,8,2020,2020-02-01
wage_pica,prior,2020,-37380.0,feb,2,8,2020,2020-02-01
wage_pica,total,2020,44641955.0,feb,2,8,2020,2020-02-01
wage,total,2020,166474923.0,feb,2,8,2020,2020-02-01
real_estate,prior,2020,4785083.0,feb,2,8,2020,2020-02-01
earnings_city,prior,2020,-2420606.0,feb,2,8,2020,2020-02-01
real_estate,current,2020,417853694.0,feb,2,8,2020,2020-02-01
earnings_city,total,2020,793976.0,feb,2,8,2020,2020-02-01
net_profits_city,current,2020,-2019178.0,feb,2,8,2020,2020-02-01
earnings,total,2020,1263591.0,feb,2,8,2020,2020-02-01
net_profits_city,prior,2020,2701123.0,feb,2,8,2020,2020-02-01
earnings_pica,total,2020,469615.0,feb,2,8,2020,2020-02-01
earnings_pica,prior,2020,-1299241.0,feb,2,8,2020,2020-02-01
earnings_pica,current,2020,1768856.0,feb,2,8,2020,2020-02-01
wage_earnings_net_profits,total,2020,248314799.0,jan,1,7,2020,2020-01-01
tobacco,total,2020,917305.0,jan,1,7,2020,2020-01-01
wage_earnings_net_profits_pica,total,2020,59632786.0,jan,1,7,2020,2020-01-01
wage_earnings_net_profits_city,total,2020,188682013.0,jan,1,7,2020,2020-01-01
birt,current,2020,12569000.0,jan,1,7,2020,2020-01-01
birt,prior,2020,5132204.0,jan,1,7,2020,2020-01-01
birt,total,2020,17701204.0,jan,1,7,2020,2020-01-01
sales,total,2020,12293554.0,jan,1,7,2020,2020-01-01
amusement,total,2020,2134679.0,jan,1,7,2020,2020-01-01
soda,current,2020,6100951.0,jan,1,7,2020,2020-01-01
parking,total,2020,8289688.0,jan,1,7,2020,2020-01-01
valet,total,2020,96747.0,jan,1,7,2020,2020-01-01
real_estate_transfer,total,2020,22066906.0,jan,1,7,2020,2020-01-01
outdoor_ads,total,2020,306966.0,jan,1,7,2020,2020-01-01
soda,prior,2020,252252.0,jan,1,7,2020,2020-01-01
soda,total,2020,6353203.0,jan,1,7,2020,2020-01-01
other_taxes,total,2020,5900.0,jan,1,7,2020,2020-01-01
all_taxes,total,2020,323640883.0,jan,1,7,2020,2020-01-01
net_profits_pica,total,2020,888476.0,jan,1,7,2020,2020-01-01
net_profits,total,2020,1887466.0,jan,1,7,2020,2020-01-01
net_profits_pica,prior,2020,452170.0,jan,1,7,2020,2020-01-01
real_estate,current,2020,62930436.0,jan,1,7,2020,2020-01-01
earnings_city,current,2020,517757.0,jan,1,7,2020,2020-01-01
net_profits_pica,current,2020,436306.0,jan,1,7,2020,2020-01-01
real_estate,prior,2020,1862281.0,jan,1,7,2020,2020-01-01
real_estate,total,2020,64792717.0,jan,1,7,2020,2020-01-01
wage_city,current,2020,183977227.0,jan,1,7,2020,2020-01-01
wage_city,prior,2020,2834830.0,jan,1,7,2020,2020-01-01
wage_city,total,2020,186812058.0,jan,1,7,2020,2020-01-01
wage_pica,prior,2020,893549.0,jan,1,7,2020,2020-01-01
wage_pica,total,2020,58280696.0,jan,1,7,2020,2020-01-01
wage,total,2020,245092754.0,jan,1,7,2020,2020-01-01
wage_pica,current,2020,57387147.0,jan,1,7,2020,2020-01-01
earnings_city,prior,2020,353207.0,jan,1,7,2020,2020-01-01
earnings,total,2020,1334579.0,jan,1,7,2020,2020-01-01
earnings_city,total,2020,870965.0,jan,1,7,2020,2020-01-01
net_profits_city,prior,2020,508276.0,jan,1,7,2020,2020-01-01
net_profits_city,current,2020,490715.0,jan,1,7,2020,2020-01-01
net_profits_city,total,2020,998991.0,jan,1,7,2020,2020-01-01
earnings_pica,total,2020,463614.0,jan,1,7,2020,2020-01-01
earnings_pica,prior,2020,188012.0,jan,1,7,2020,2020-01-01
earnings_pica,current,2020,275602.0,jan,1,7,2020,2020-01-01
tobacco,total,2020,19246.0,dec,12,6,2019,2019-12-01
net_profits,total,2020,1930304.0,dec,12,6,2019,2019-12-01
wage_earnings_net_profits,total,2020,166086293.0,dec,12,6,2019,2019-12-01
wage_earnings_net_profits_pica,total,2020,40035808.0,dec,12,6,2019,2019-12-01
wage_earnings_net_profits_city,total,2020,126050485.0,dec,12,6,2019,2019-12-01
birt,current,2020,27372075.0,dec,12,6,2019,2019-12-01
birt,prior,2020,3175777.0,dec,12,6,2019,2019-12-01
birt,total,2020,30547852.0,dec,12,6,2019,2019-12-01
sales,total,2020,14396864.0,dec,12,6,2019,2019-12-01
amusement,total,2020,2167337.0,dec,12,6,2019,2019-12-01
net_profits_pica,prior,2020,580331.0,dec,12,6,2019,2019-12-01
parking,total,2020,8326930.0,dec,12,6,2019,2019-12-01
valet,total,2020,150701.0,dec,12,6,2019,2019-12-01
real_estate_transfer,total,2020,30093300.0,dec,12,6,2019,2019-12-01
outdoor_ads,total,2020,341485.0,dec,12,6,2019,2019-12-01
soda,current,2020,7022986.0,dec,12,6,2019,2019-12-01
soda,prior,2020,3033.0,dec,12,6,2019,2019-12-01
soda,total,2020,7026019.0,dec,12,6,2019,2019-12-01
other_taxes,total,2020,61100.0,dec,12,6,2019,2019-12-01
all_taxes,total,2020,251064573.0,dec,12,6,2019,2019-12-01
net_profits_pica,total,2020,910013.0,dec,12,6,2019,2019-12-01
real_estate,current,2020,29387317.0,dec,12,6,2019,2019-12-01
net_profits_pica,current,2020,329682.0,dec,12,6,2019,2019-12-01
wage,total,2020,163380806.0,dec,12,6,2019,2019-12-01
net_profits_city,total,2020,1020292.0,dec,12,6,2019,2019-12-01
real_estate,prior,2020,2495937.0,dec,12,6,2019,2019-12-01
real_estate,total,2020,31883254.0,dec,12,6,2019,2019-12-01
wage_city,current,2020,124719609.0,dec,12,6,2019,2019-12-01
wage_city,prior,2020,-195311.0,dec,12,6,2019,2019-12-01
wage_pica,current,2020,38908535.0,dec,12,6,2019,2019-12-01
wage_pica,prior,2020,-52027.0,dec,12,6,2019,2019-12-01
wage_pica,total,2020,38856508.0,dec,12,6,2019,2019-12-01
wage_city,total,2020,124524299.0,dec,12,6,2019,2019-12-01
earnings_city,current,2020,140035.0,dec,12,6,2019,2019-12-01
earnings_pica,total,2020,269288.0,dec,12,6,2019,2019-12-01
earnings_city,prior,2020,365860.0,dec,12,6,2019,2019-12-01
net_profits_city,current,2020,368489.0,dec,12,6,2019,2019-12-01
earnings,total,2020,775183.0,dec,12,6,2019,2019-12-01
net_profits_city,prior,2020,651803.0,dec,12,6,2019,2019-12-01
earnings_pica,prior,2020,194747.0,dec,12,6,2019,2019-12-01
earnings_pica,current,2020,74541.0,dec,12,6,2019,2019-12-01
earnings_city,total,2020,505895.0,dec,12,6,2019,2019-12-01
tobacco,total,2020,3377.0,nov,11,5,2019,2019-11-01
net_profits,total,2020,1199634.0,nov,11,5,2019,2019-11-01
wage_earnings_net_profits,total,2020,160352678.0,nov,11,5,2019,2019-11-01
wage_earnings_net_profits_pica,total,2020,38516491.0,nov,11,5,2019,2019-11-01
wage_earnings_net_profits_city,total,2020,121836186.0,nov,11,5,2019,2019-11-01
birt,current,2020,4916109.0,nov,11,5,2019,2019-11-01
birt,prior,2020,1180128.0,nov,11,5,2019,2019-11-01
birt,total,2020,6096237.0,nov,11,5,2019,2019-11-01
sales,total,2020,15544032.0,nov,11,5,2019,2019-11-01
amusement,total,2020,1696658.0,nov,11,5,2019,2019-11-01
net_profits_pica,prior,2020,506533.0,nov,11,5,2019,2019-11-01
parking,total,2020,8705084.0,nov,11,5,2019,2019-11-01
valet,total,2020,171753.0,nov,11,5,2019,2019-11-01
real_estate_transfer,total,2020,27648245.0,nov,11,5,2019,2019-11-01
outdoor_ads,total,2020,271381.0,nov,11,5,2019,2019-11-01
soda,current,2020,4855146.0,nov,11,5,2019,2019-11-01
soda,prior,2020,211468.0,nov,11,5,2019,2019-11-01
soda,total,2020,5066614.0,nov,11,5,2019,2019-11-01
other_taxes,total,2020,0.0,nov,11,5,2019,2019-11-01
all_taxes,total,2020,192199770.0,nov,11,5,2019,2019-11-01
net_profits_pica,total,2020,573212.0,nov,11,5,2019,2019-11-01
net_profits_pica,current,2020,66679.0,nov,11,5,2019,2019-11-01
net_profits_city,total,2020,626422.0,nov,11,5,2019,2019-11-01
wage,total,2020,158217443.0,nov,11,5,2019,2019-11-01
real_estate,current,2020,3119594.0,nov,11,5,2019,2019-11-01
real_estate,prior,2020,2040607.0,nov,11,5,2019,2019-11-01
real_estate,total,2020,5160201.0,nov,11,5,2019,2019-11-01
wage_city,current,2020,120146478.0,nov,11,5,2019,2019-11-01
wage_city,prior,2020,461096.0,nov,11,5,2019,2019-11-01
wage_city,total,2020,120607574.0,nov,11,5,2019,2019-11-01
wage_pica,prior,2020,146372.0,nov,11,5,2019,2019-11-01
wage_pica,total,2020,37609869.0,nov,11,5,2019,2019-11-01
wage_pica,current,2020,37463497.0,nov,11,5,2019,2019-11-01
earnings_city,current,2020,267179.0,nov,11,5,2019,2019-11-01
earnings_city,total,2020,602191.0,nov,11,5,2019,2019-11-01
earnings_pica,current,2020,142220.0,nov,11,5,2019,2019-11-01
earnings_pica,prior,2020,191190.0,nov,11,5,2019,2019-11-01
earnings_pica,total,2020,333410.0,nov,11,5,2019,2019-11-01
earnings,total,2020,935600.0,nov,11,5,2019,2019-11-01
net_profits_city,current,2020,75011.0,nov,11,5,2019,2019-11-01
earnings_city,prior,2020,335012.0,nov,11,5,2019,2019-11-01
net_profits_city,prior,2020,551411.0,nov,11,5,2019,2019-11-01
birt,prior,2020,2182272.0,oct,10,4,2019,2019-10-01
sales,total,2020,13842866.0,oct,10,4,2019,2019-10-01
birt,total,2020,19603289.0,oct,10,4,2019,2019-10-01
wage_earnings_net_profits,total,2020,206282147.0,oct,10,4,2019,2019-10-01
birt,current,2020,17421016.0,oct,10,4,2019,2019-10-01
wage_earnings_net_profits_city,total,2020,156457354.0,oct,10,4,2019,2019-10-01
wage_earnings_net_profits_pica,total,2020,49824793.0,oct,10,4,2019,2019-10-01
tobacco,total,2020,4618.0,oct,10,4,2019,2019-10-01
amusement,total,2020,1152411.0,oct,10,4,2019,2019-10-01
outdoor_ads,total,2020,352601.0,oct,10,4,2019,2019-10-01
parking,total,2020,8358578.0,oct,10,4,2019,2019-10-01
valet,total,2020,127797.0,oct,10,4,2019,2019-10-01
real_estate_transfer,total,2020,38706106.0,oct,10,4,2019,2019-10-01
soda,current,2020,7682861.0,oct,10,4,2019,2019-10-01
soda,prior,2020,25246.0,oct,10,4,2019,2019-10-01
soda,total,2020,7708107.0,oct,10,4,2019,2019-10-01
other_taxes,total,2020,0.0,oct,10,4,2019,2019-10-01
all_taxes,total,2020,253270701.0,oct,10,4,2019,2019-10-01
net_profits_pica,total,2020,1315641.0,oct,10,4,2019,2019-10-01
net_profits,total,2020,2795666.0,oct,10,4,2019,2019-10-01
net_profits_pica,prior,2020,1094775.0,oct,10,4,2019,2019-10-01
real_estate,current,2020,4036906.0,oct,10,4,2019,2019-10-01
earnings_city,current,2020,354530.0,oct,10,4,2019,2019-10-01
net_profits_pica,current,2020,220866.0,oct,10,4,2019,2019-10-01
real_estate,prior,2020,2920068.0,oct,10,4,2019,2019-10-01
real_estate,total,2020,6956974.0,oct,10,4,2019,2019-10-01
wage_city,current,2020,153800203.0,oct,10,4,2019,2019-10-01
wage_city,prior,2020,366452.0,oct,10,4,2019,2019-10-01
wage_city,total,2020,154166655.0,oct,10,4,2019,2019-10-01
wage_pica,prior,2020,114382.0,oct,10,4,2019,2019-10-01
wage_pica,total,2020,48077631.0,oct,10,4,2019,2019-10-01
wage,total,2020,202244286.0,oct,10,4,2019,2019-10-01
wage_pica,current,2020,47963249.0,oct,10,4,2019,2019-10-01
earnings_city,prior,2020,456143.0,oct,10,4,2019,2019-10-01
earnings,total,2020,1242195.0,oct,10,4,2019,2019-10-01
earnings_city,total,2020,810673.0,oct,10,4,2019,2019-10-01
net_profits_city,prior,2020,1231563.0,oct,10,4,2019,2019-10-01
net_profits_city,current,2020,248462.0,oct,10,4,2019,2019-10-01
net_profits_city,total,2020,1480026.0,oct,10,4,2019,2019-10-01
earnings_pica,total,2020,431522.0,oct,10,4,2019,2019-10-01
earnings_pica,prior,2020,242805.0,oct,10,4,2019,2019-10-01
earnings_pica,current,2020,188717.0,oct,10,4,2019,2019-10-01
tobacco,total,2020,263.0,sep,9,3,2019,2019-09-01
net_profits,total,2020,2398104.0,sep,9,3,2019,2019-09-01
wage_earnings_net_profits,total,2020,168531537.0,sep,9,3,2019,2019-09-01
wage_earnings_net_profits_pica,total,2020,40703617.0,sep,9,3,2019,2019-09-01
wage_earnings_net_profits_city,total,2020,127827920.0,sep,9,3,2019,2019-09-01
birt,current,2020,18201439.0,sep,9,3,2019,2019-09-01
birt,prior,2020,1515502.0,sep,9,3,2019,2019-09-01
birt,total,2020,19716941.0,sep,9,3,2019,2019-09-01
sales,total,2020,13852047.0,sep,9,3,2019,2019-09-01
amusement,total,2020,5234182.0,sep,9,3,2019,2019-09-01
net_profits_pica,prior,2020,715894.0,sep,9,3,2019,2019-09-01
parking,total,2020,8446302.0,sep,9,3,2019,2019-09-01
valet,total,2020,156461.0,sep,9,3,2019,2019-09-01
real_estate_transfer,total,2020,21169644.0,sep,9,3,2019,2019-09-01
outdoor_ads,total,2020,310716.0,sep,9,3,2019,2019-09-01
soda,current,2020,6746849.0,sep,9,3,2019,2019-09-01
soda,prior,2020,38694.0,sep,9,3,2019,2019-09-01
soda,total,2020,6785542.0,sep,9,3,2019,2019-09-01
other_taxes,total,2020,0.0,sep,9,3,2019,2019-09-01
all_taxes,total,2020,210416241.0,sep,9,3,2019,2019-09-01
net_profits_pica,total,2020,1132159.0,sep,9,3,2019,2019-09-01
real_estate,current,2020,4087030.0,sep,9,3,2019,2019-09-01
net_profits_pica,current,2020,416265.0,sep,9,3,2019,2019-09-01
wage,total,2020,165435186.0,sep,9,3,2019,2019-09-01
real_estate,prior,2020,2829193.0,sep,9,3,2019,2019-09-01
real_estate,total,2020,6916223.0,sep,9,3,2019,2019-09-01
wage_city,current,2020,126784731.0,sep,9,3,2019,2019-09-01
wage_city,prior,2020,-678434.0,sep,9,3,2019,2019-09-01
wage_city,total,2020,126106297.0,sep,9,3,2019,2019-09-01
net_profits_city,total,2020,1265945.0,sep,9,3,2019,2019-09-01
wage_pica,prior,2020,-208315.0,sep,9,3,2019,2019-09-01
wage_pica,total,2020,39328889.0,sep,9,3,2019,2019-09-01
wage_pica,current,2020,39537204.0,sep,9,3,2019,2019-09-01
earnings_city,current,2020,116196.0,sep,9,3,2019,2019-09-01
earnings_city,total,2020,455679.0,sep,9,3,2019,2019-09-01
earnings_pica,current,2020,61851.0,sep,9,3,2019,2019-09-01
earnings_pica,prior,2020,180717.0,sep,9,3,2019,2019-09-01
earnings_pica,total,2020,242569.0,sep,9,3,2019,2019-09-01
earnings,total,2020,698247.0,sep,9,3,2019,2019-09-01
net_profits_city,current,2020,462198.0,sep,9,3,2019,2019-09-01
net_profits_city,prior,2020,803747.0,sep,9,3,2019,2019-09-01
earnings_city,prior,2020,339482.0,sep,9,3,2019,2019-09-01
wage_earnings_net_profits_city,total,2020,114685250.0,aug,8,2,2019,2019-08-01
birt,total,2020,8723158.0,aug,8,2,2019,2019-08-01
birt,prior,2020,2570078.0,aug,8,2,2019,2019-08-01
birt,current,2020,6153080.0,aug,8,2,2019,2019-08-01
amusement,total,2020,2009312.0,aug,8,2,2019,2019-08-01
wage_earnings_net_profits_pica,total,2020,36327373.0,aug,8,2,2019,2019-08-01
wage_earnings_net_profits,total,2020,151012623.0,aug,8,2,2019,2019-08-01
net_profits,total,2020,1374333.0,aug,8,2,2019,2019-08-01
sales,total,2020,34822318.0,aug,8,2,2019,2019-08-01
net_profits_pica,prior,2020,541975.0,aug,8,2,2019,2019-08-01
tobacco,total,2020,1381.0,aug,8,2,2019,2019-08-01
parking,total,2020,7992787.0,aug,8,2,2019,2019-08-01
valet,total,2020,140601.0,aug,8,2,2019,2019-08-01
real_estate_transfer,total,2020,30029610.0,aug,8,2,2019,2019-08-01
outdoor_ads,total,2020,317347.0,aug,8,2,2019,2019-08-01
soda,current,2020,6456740.0,aug,8,2,2019,2019-08-01
soda,prior,2020,227995.0,aug,8,2,2019,2019-08-01
soda,total,2020,6684735.0,aug,8,2,2019,2019-08-01
other_taxes,total,2020,13.0,aug,8,2,2019,2019-08-01
net_profits_pica,total,2020,650577.0,aug,8,2,2019,2019-08-01
all_taxes,total,2020,214669301.0,aug,8,2,2019,2019-08-01
net_profits_pica,current,2020,108602.0,aug,8,2,2019,2019-08-01
wage,total,2020,148770692.0,aug,8,2,2019,2019-08-01
net_profits_city,total,2020,723755.0,aug,8,2,2019,2019-08-01
