category,fiscal_month,amount
total_current_revenue,5,208.5
collection_of_prior_year_revenue,5,0.0
other_fund_balance_adjustments,5,0.0
total_cash_receipts,5,208.5
real_estate_tax,6,14.0
total_wage_earnings_net_profits,6,85.8
realty_transfer_tax,6,19.3
sales_tax,6,10.1
business_income_and_receipts_tax,6,17.0
other_taxes,6,4.3
locally_generated_nontax,6,20.5
total_other_governments,6,17.9
total_pica_other_governments,6,0.0
interfund_transfers,6,0.4
total_current_revenue,6,189.3
collection_of_prior_year_revenue,6,0.0
other_fund_balance_adjustments,6,0.0
total_cash_receipts,6,189.3
real_estate_tax,7,35.0
total_wage_earnings_net_profits,7,114.2
realty_transfer_tax,7,19.1
sales_tax,7,10.2
business_income_and_receipts_tax,7,6.6
other_taxes,7,4.7
locally_generated_nontax,7,25.7
total_other_governments,7,35.0
total_pica_other_governments,7,24.6
interfund_transfers,7,0.5
total_current_revenue,7,275.6
collection_of_prior_year_revenue,7,0.0
other_fund_balance_adjustments,7,0.0
total_cash_receipts,7,275.6
real_estate_tax,8,177.7
total_wage_earnings_net_profits,8,84.3
realty_transfer_tax,8,11.5
sales_tax,8,14.3
business_income_and_receipts_tax,8,15.8
other_taxes,8,6.5
locally_generated_nontax,8,22.6
total_other_governments,8,27.0
total_pica_other_governments,8,22.8
interfund_transfers,8,0.5
total_current_revenue,8,382.9
collection_of_prior_year_revenue,8,0.0
other_fund_balance_adjustments,8,0.0
total_cash_receipts,8,382.9
real_estate_tax,9,116.3
total_wage_earnings_net_profits,9,83.6
realty_transfer_tax,9,15.3
sales_tax,9,10.3
business_income_and_receipts_tax,9,1.8
other_taxes,9,6.3
locally_generated_nontax,9,21.3
total_other_governments,9,47.6
total_pica_other_governments,9,21.2
interfund_transfers,9,0.5
total_current_revenue,9,324.1
collection_of_prior_year_revenue,9,0.0
other_fund_balance_adjustments,9,0.0
total_cash_receipts,9,324.1
real_estate_tax,10,23.3
total_wage_earnings_net_profits,10,105.4
realty_transfer_tax,10,17.4
sales_tax,10,10.8
business_income_and_receipts_tax,10,116.5
other_taxes,10,8.9
locally_generated_nontax,10,18.4
total_other_governments,10,134.8
total_pica_other_governments,10,15.9
interfund_transfers,10,0.5
total_current_revenue,10,451.9
collection_of_prior_year_revenue,10,0.0
other_fund_balance_adjustments,10,0.0
total_cash_receipts,10,451.9
real_estate_tax,11,6.4
total_wage_earnings_net_profits,11,121.4
realty_transfer_tax,11,17.7
sales_tax,11,10.5
business_income_and_receipts_tax,11,127.0
other_taxes,11,7.2
locally_generated_nontax,11,19.1
total_other_governments,11,6.6
total_pica_other_governments,11,29.6
interfund_transfers,11,0.5
total_current_revenue,11,345.9
collection_of_prior_year_revenue,11,0.0
other_fund_balance_adjustments,11,0.0
total_cash_receipts,11,345.9
real_estate_tax,12,5.8
total_wage_earnings_net_profits,12,81.9
realty_transfer_tax,12,13.7
sales_tax,12,11.6
business_income_and_receipts_tax,12,81.3
other_taxes,12,6.6
locally_generated_nontax,12,20.8
total_other_governments,12,21.8
total_pica_other_governments,12,23.6
interfund_transfers,12,21.3
total_current_revenue,12,288.6
collection_of_prior_year_revenue,12,0.0
other_fund_balance_adjustments,12,-3.0
total_cash_receipts,12,285.6
real_estate_tax,13,407.8
total_wage_earnings_net_profits,13,1156.1
realty_transfer_tax,13,210.0
sales_tax,13,135.0
business_income_and_receipts_tax,13,408.0
other_taxes,13,70.5
locally_generated_nontax,13,240.3
total_other_governments,13,623.2
total_pica_other_governments,13,228.8
interfund_transfers,13,25.7
total_current_revenue,13,3505.4
collection_of_prior_year_revenue,13,131.6
other_fund_balance_adjustments,13,4.0
total_cash_receipts,13,3641.0
