category,fiscal_month,amount
total_pica_other_governments,8,26.5
interfund_transfers,8,0.0
total_current_revenue,8,381.7
collection_of_prior_year_revenue,8,0.0
other_fund_balance_adjustments,8,0.0
total_cash_receipts,8,381.7
real_estate_tax,9,363.0
total_wage_earnings_net_profits,9,139.0
realty_transfer_tax,9,23.0
sales_tax,9,10.3
business_income_and_receipts_tax,9,50.0
beverage_tax,9,5.3
other_taxes,9,7.5
locally_generated_nontax,9,32.8
total_other_governments,9,4.9
total_pica_other_governments,9,51.3
interfund_transfers,9,0.0
total_current_revenue,9,687.3
collection_of_prior_year_revenue,9,0.0
other_fund_balance_adjustments,9,0.0
total_cash_receipts,9,687.3
real_estate_tax,10,30.6
total_wage_earnings_net_profits,10,171.8
realty_transfer_tax,10,24.9
sales_tax,10,11.4
business_income_and_receipts_tax,10,250.3
beverage_tax,10,5.6
other_taxes,10,8.4
locally_generated_nontax,10,32.4
total_other_governments,10,9.3
total_pica_other_governments,10,41.7
interfund_transfers,10,0.0
total_current_revenue,10,586.5
collection_of_prior_year_revenue,10,0.0
other_fund_balance_adjustments,10,0.0
total_cash_receipts,10,586.5
real_estate_tax,11,15.1
total_wage_earnings_net_profits,11,130.3
realty_transfer_tax,11,24.2
sales_tax,11,13.1
business_income_and_receipts_tax,11,59.0
beverage_tax,11,5.7
other_taxes,11,10.2
locally_generated_nontax,11,35.9
total_other_governments,11,9.8
total_pica_other_governments,11,41.4
interfund_transfers,11,0.0
total_current_revenue,11,344.9
collection_of_prior_year_revenue,11,0.0
other_fund_balance_adjustments,11,0.0
total_cash_receipts,11,344.9
real_estate_tax,12,8.9
total_wage_earnings_net_profits,12,112.7
realty_transfer_tax,12,26.2
sales_tax,12,13.1
business_income_and_receipts_tax,12,8.7
beverage_tax,12,5.9
other_taxes,12,10.5
locally_generated_nontax,12,30.0
total_other_governments,12,21.9
total_pica_other_governments,12,38.7
interfund_transfers,12,25.5
total_current_revenue,12,302.1
collection_of_prior_year_revenue,12,0.0
other_fund_balance_adjustments,12,0.0
total_cash_receipts,12,302.1
real_estate_tax,13,684.3
total_wage_earnings_net_profits,13,1561.2
realty_transfer_tax,13,299.4
sales_tax,13,174.5
business_income_and_receipts_tax,13,751.4
beverage_tax,13,67.4
other_taxes,13,69.2
locally_generated_nontax,13,357.1
total_other_governments,13,287.7
total_pica_other_governments,13,470.6
interfund_transfers,13,59.8
total_current_revenue,13,4782.5
collection_of_prior_year_revenue,13,-39.9
other_fund_balance_adjustments,13,0.0
total_cash_receipts,13,4742.6
