category,fiscal_month,amount
total_wage_earnings_net_profits,12,99.2
realty_transfer_tax,12,19.9
sales_tax,12,13.3
business_income_and_receipts_tax,12,6.6
other_taxes,12,7.4
locally_generated_nontax,12,24.2
total_other_governments,12,8.1
total_pica_other_governments,12,23.9
interfund_transfers,12,0.8
total_current_revenue,12,206.9
collection_of_prior_year_revenue,12,0.0
other_fund_balance_adjustments,12,0.0
total_cash_receipts,12,206.9
real_estate_tax,13,542.8
total_wage_earnings_net_profits,13,1338.9
realty_transfer_tax,13,201.7
sales_tax,13,163.1
business_income_and_receipts_tax,13,451.3
other_taxes,13,100.4
locally_generated_nontax,13,271.2
total_other_governments,13,281.9
total_pica_other_governments,13,337.0
interfund_transfers,13,14.9
total_current_revenue,13,3703.2
collection_of_prior_year_revenue,13,30.8
other_fund_balance_adjustments,13,0.0
total_cash_receipts,13,3734.0
